a	b	c				
3298	283	0				
3298	287	0				
3298	291	0				
3298	293	0				
3298	297	0				
3298	299	1				
3298	302	0				
3298	304	0				
3298	306	0				
3298	310	0				
3298	314	0				
3298	318	0				
3298	322	0				
3298	324	0				
3298	328	0				
3188	89	0				
3188	91	0				
3188	93	0				
3188	97	0				
3188	99	0				
3188	103	0				
3188	105	0				
3188	107	0				
3188	109	1				
3188	112	0				
3188	116	0				
3188	120	0				
3188	122	0				
3188	126	0				
3188	130	0				
3188	132	0				
3188	136	1				
3188	139	0				
3188	141	0				
3188	143	0				
3188	145	0				
3188	147	1				
3188	150	0				
3188	154	1				
3188	157	0				
3188	161	0				
3188	163	0				
3188	165	0				
3188	167	0				
3188	171	0				
3188	175	0				
3188	179	0				
3188	181	0				
3188	183	0				
3188	187	0				
3188	189	0				
3188	191	0				
3188	193	0				
3188	195	1				
3188	198	0				
3188	200	0				
3188	204	0				
3188	208	0				
3188	210	0				
3188	214	0				
3188	218	1				
3188	221	0				
3188	223	0				
3075	27	0				
3075	29	0				
3075	33	0				
3075	35	1				
3075	38	0				
3075	42	0				
3075	46	0				
3075	50	0				
3075	52	0				
3075	56	0				
3075	60	1				
3075	63	0				
3075	65	1				
3075	68	0				
3075	70	0				
3075	74	0				
3075	78	0				
3075	82	0				
3075	86	0				
3075	88	0				
3075	92	0				
3075	94	0				
3075	98	0				
3075	100	0				
3075	102	0				
3075	104	0				
3075	108	0				
3075	112	0				
3075	116	0				
3075	118	0				
3075	122	0				
3075	126	1				
3075	129	0				
3075	133	0				
2881	64	0				
2881	68	0				
2881	72	0				
2881	74	0				
2881	78	1				
2881	81	0				
2881	83	0				
2881	85	0				
2881	87	0				
2881	91	0				
2881	95	0				
2881	99	0				
2881	101	0				
2881	103	0				
2881	105	0				
2881	107	0				
2881	111	0				
2881	113	0				
2881	115	0				
2881	117	0				
2881	121	0				
2881	125	0				
2881	129	1				
2881	132	0				
2881	134	0				
2881	136	0				
2881	140	0				
2881	142	0				
2881	144	0				
2881	146	0				
2881	148	0				
2881	150	0				
2881	152	0				
2881	154	0				
2881	156	0				
2881	158	0				
2881	162	0				
2881	164	0				
2881	168	0				
2881	170	0				
2881	174	0				
2881	178	0				
2881	180	0				
2881	182	0				
2881	184	0				
2881	186	0				
2881	190	0				
2881	192	0				
2881	194	0				
2881	196	0				
2881	200	0				
2881	204	0				
2881	206	0				
2881	208	0				
2881	212	0				
2881	214	0				
2881	218	0				
2881	220	1				
2881	223	0				
2881	225	0				
2881	227	1				
2881	230	0				
2881	232	0				
2881	234	1				
2881	237	0				
2881	239	0				
2881	241	0				
2881	243	0				
2881	247	1				
2881	250	1				
2881	253	1				
2881	256	1				
2881	259	0				
2737	64	0				
2737	66	1				
2737	69	1				
2737	72	0				
2737	76	0				
2737	78	0				
2737	80	0				
2737	82	0				
2737	84	1				
2737	87	1				
2737	90	0				
2737	94	0				
2737	98	0				
2737	102	0				
2737	104	0				
2737	106	0				
2737	110	1				
2737	113	0				
2737	117	0				
2737	121	0				
2737	123	0				
2737	127	1				
2737	130	0				
2737	134	0				
2737	136	1				
2737	139	0				
2737	143	0				
2737	145	0				
2737	147	1				
2737	150	1				
2737	153	0				
2737	157	0				
2737	159	0				
2737	163	0				
2737	165	1				
2737	168	1				
2737	171	1				
2737	174	1				
2737	177	0				
2568	33	0				
2568	37	1				
2568	40	1				
2568	43	0				
2568	45	0				
2568	47	0				
2568	49	0				
2568	53	0				
2568	57	1				
2568	60	1				
2568	63	1				
2568	66	0				
2568	70	0				
2568	74	0				
2568	78	0				
2568	80	1				
2568	83	0				
2568	85	0				
2568	89	1				
2568	92	0				
2568	94	0				
2568	98	0				
2568	100	0				
2568	104	0				
2568	108	0				
2568	110	0				
2568	112	0				
2568	114	0				
2568	116	0				
2568	120	0				
2568	122	0				
2568	124	0				
2568	126	1				
2568	129	0				
2568	131	0				
2568	133	0				
2568	137	0				
2568	141	0				
2568	143	0				
2568	145	0				
2568	147	0				
2568	149	0				
2568	151	0				
2568	153	0				
2568	155	0				
2568	157	0				
2568	159	0				
2568	163	0				
2568	167	0				
2568	171	0				
2568	173	0				
2568	175	0				
2568	177	0				
2568	181	1				
2568	184	0				
2568	188	0				
2568	190	0				
2568	194	0				
2568	196	0				
2568	200	0				
2568	204	0				
2568	208	1				
2568	211	0				
2568	215	0				
2568	217	0				
2568	221	1				
2568	224	0				
2568	228	0				
2568	232	0				
2568	236	0				
2568	240	0				
2568	244	0				
2568	246	1				
2568	249	0				
2568	253	0				
2568	255	0				
2568	259	0				
2568	263	0				
2568	265	0				
2568	269	0				
2568	271	1				
2568	274	0				
2568	278	1				
2568	281	0				
2568	283	1				
2568	286	1				
2568	289	0				
2568	291	0				
2568	293	1				
2568	296	1				
2568	299	1				
2568	302	1				
2568	305	1				
2568	308	0				
2568	312	0				
2568	314	0				
2568	318	0				
2568	322	0				
2568	324	0				
2568	328	0				
2457	96	0				
2457	100	0				
2457	104	0				
2457	108	0				
2457	112	0				
2457	116	0				
2457	120	0				
2457	124	0				
2457	126	0				
2457	128	1				
2457	131	0				
2457	135	0				
2457	137	0				
2457	139	0				
2457	141	0				
2457	145	0				
2457	149	0				
2457	153	1				
2457	156	0				
2457	160	0				
2457	164	0				
2457	166	0				
2457	170	0				
2457	172	1				
2457	175	0				
2457	177	0				
2457	181	1				
2457	184	0				
2457	188	0				
2457	190	0				
2457	194	1				
2457	197	1				
2457	200	0				
2457	202	0				
2457	204	0				
2457	208	0				
2457	212	0				
2457	216	0				
2457	218	1				
2457	221	0				
2457	223	0				
2457	225	1				
2457	228	0				
2457	232	0				
2457	236	0				
2457	240	0				
2457	242	0				
2457	244	0				
2457	246	0				
2457	250	0				
2457	252	1				
2457	255	0				
2457	257	1				
2457	260	0				
2457	262	0				
2457	266	0				
2457	270	1				
2457	273	0				
2457	277	0				
2457	281	0				
2457	285	0				
2457	287	0				
2457	289	0				
2457	291	0				
2457	295	0				
2457	297	0				
2457	299	0				
2457	301	0				
2457	305	0				
2457	307	1				
2457	310	0				
2457	312	1				
2457	315	0				
2457	317	1				
2457	320	0				
2457	324	0				
2457	328	0				
2457	330	0				
2457	332	0				
2457	336	1				
2457	339	0				
2457	343	0				
2457	345	0				
2457	347	1				
2457	350	0				
2457	352	0				
2457	356	0				
2457	358	1				
2457	361	1				
2457	364	0				
2457	368	0				
2457	372	0				
2457	376	0				
2457	380	0				
2457	384	0				
2457	388	0				
2457	390	0				
2457	392	0				
2290	58	0				
2290	62	0				
2290	64	1				
2290	67	0				
2290	71	0				
2290	73	0				
2290	75	1				
2290	78	0				
2290	80	0				
2290	84	0				
2290	88	0				
2290	90	1				
2290	93	0				
2290	95	0				
2290	99	0				
2290	103	0				
2290	107	0				
2290	109	0				
2290	111	0				
2290	113	0				
2290	117	0				
2290	119	0				
2290	123	0				
2290	125	0				
2290	127	0				
2290	131	0				
2290	133	0				
2290	137	0				
2290	141	0				
2290	145	0				
2290	147	1				
2290	150	0				
2290	154	0				
2290	158	0				
2290	162	0				
2290	166	0				
2290	170	0				
2290	172	0				
2109	58	0				
2109	60	0				
2109	64	0				
2109	66	0				
2109	68	0				
2109	70	0				
2109	72	1				
2109	75	0				
2109	79	0				
2109	81	0				
2109	85	0				
2109	89	0				
2109	93	0				
2109	97	0				
2109	99	0				
2109	103	1				
2109	106	0				
2109	110	1				
2109	113	0				
2109	115	0				
2109	117	0				
2109	119	1				
2109	122	0				
2109	124	0				
2109	128	0				
2109	132	0				
2109	134	0				
2109	138	1				
2109	141	0				
2109	145	0				
2109	147	0				
2109	151	0				
2109	153	0				
2109	155	0				
2109	157	1				
2109	160	0				
2109	164	0				
2109	166	0				
2109	168	0				
2109	170	0				
2109	172	0				
2109	176	1				
2109	179	0				
2109	181	0				
2109	185	0				
2109	189	1				
2109	192	0				
2109	196	0				
2109	198	0				
2109	202	0				
2109	206	1				
2109	209	0				
2109	213	0				
2109	217	0				
2109	219	1				
2109	222	0				
2109	224	0				
2109	226	0				
2109	230	0				
2109	232	0				
2109	236	0				
2109	238	0				
2109	240	0				
2109	242	0				
2109	244	0				
2109	246	0				
2109	248	0				
2109	252	0				
2109	254	0				
2109	258	0				
2109	260	0				
2109	262	0				
2109	264	0				
2109	266	1				
2109	269	0				
2109	271	0				
2109	273	0				
2109	275	0				
2109	279	1				
2109	282	0				
2109	286	0				
1930	63	0				
1930	65	0				
1930	69	0				
1930	73	0				
1930	77	1				
1930	80	1				
1930	83	0				
1930	85	0				
1930	87	0				
1930	89	0				
1930	93	1				
1930	96	0				
1930	98	1				
1930	101	0				
1930	103	0				
1930	107	1				
1930	110	0				
1930	112	0				
1930	116	0				
1930	118	1				
1930	121	1				
1930	124	0				
1930	126	1				
1930	129	0				
1930	131	0				
1930	133	1				
1930	136	0				
1930	138	0				
1930	142	1				
1930	145	0				
1930	149	0				
1930	151	0				
1930	155	0				
1930	159	0				
1757	50	0				
1757	54	0				
1757	56	0				
1757	58	0				
1757	60	0				
1757	62	0				
1757	66	0				
1757	68	1				
1757	71	0				
1757	75	0				
1757	77	0				
1757	81	0				
1757	85	1				
1757	88	0				
1757	92	0				
1757	94	0				
1757	98	0				
1757	100	0				
1757	102	0				
1757	104	1				
1757	107	1				
1757	110	1				
1757	113	0				
1757	115	0				
1757	117	0				
1757	119	0				
1757	123	1				
1757	126	0				
1757	128	0				
1757	132	0				
1757	134	1				
1757	137	1				
1757	140	0				
1757	144	1				
1757	147	0				
1757	149	0				
1757	153	1				
1757	156	0				
1757	158	0				
1757	162	1				
1757	165	0				
1757	167	0				
1757	171	0				
1757	175	1				
1757	178	0				
1757	182	1				
1757	185	0				
1757	189	1				
1757	192	0				
1757	196	0				
1757	198	0				
1757	202	0				
1757	204	0				
1757	208	1				
1757	211	0				
1757	213	1				
1757	216	0				
1757	218	1				
1757	221	0				
1757	223	0				
1757	225	0				
1757	227	0				
1757	231	0				
1757	233	0				
1757	237	1				
1757	240	1				
1757	243	0				
1757	247	0				
1757	249	0				
1757	253	0				
1757	255	0				
1757	257	0				
1757	261	0				
1757	265	1				
1757	268	0				
1757	270	0				
1757	274	0				
1757	278	0				
1757	282	0				
1757	286	0				
1757	290	0				
1757	294	0				
1757	296	0				
1757	298	1				
1757	301	0				
1757	305	0				
1757	309	0				
1757	313	0				
1757	317	0				
1757	319	1				
1757	322	0				
1573	32	0				
1573	34	0				
1573	36	1				
1573	39	0				
1573	43	0				
1573	47	0				
1573	49	0				
1573	53	1				
1573	56	1				
1573	59	0				
1573	63	1				
1573	66	0				
1573	68	0				
1573	72	1				
1573	75	0				
1573	79	0				
1573	81	0				
1573	85	0				
1573	89	0				
1573	93	0				
1573	95	0				
1573	97	0				
1573	101	0				
1573	103	1				
1573	106	0				
1573	110	1				
1573	113	0				
1573	115	0				
1573	119	0				
1573	121	0				
1573	125	0				
1573	129	0				
1573	131	0				
1573	135	0				
1573	139	0				
1573	143	0				
1573	147	0				
1573	151	0				
1573	153	0				
1573	155	0				
1573	157	0				
1573	161	0				
1573	165	0				
1573	167	0				
1573	171	0				
1573	175	0				
1573	177	1				
1573	180	0				
1573	182	0				
1573	184	0				
1573	186	0				
1573	190	0				
1573	194	0				
1573	198	0				
1573	200	0				
1573	202	1				
1573	205	0				
1573	209	0				
1573	211	0				
1573	215	1				
1573	218	0				
1573	222	0				
1573	226	0				
1573	230	0				
1573	234	0				
1573	238	0				
1573	240	0				
1573	244	0				
1573	248	0				
1573	250	0				
1573	254	0				
1573	258	0				
1573	262	0				
1573	266	0				
1573	270	0				
1573	274	1				
1573	277	1				
1573	280	1				
1573	283	0				
1573	285	0				
1573	287	0				
1573	289	1				
1573	292	0				
1573	296	0				
1573	300	1				
1573	303	1				
1573	306	0				
1573	308	0				
1573	310	0				
1573	312	0				
1573	316	0				
1573	318	0				
1573	320	1				
1573	323	0				
1573	327	1				
1573	330	0				
1573	334	0				
1390	55	1				
1390	58	0				
1390	62	0				
1390	64	0				
1390	66	0				
1390	70	0				
1390	74	0				
1390	76	0				
1390	78	0				
1390	82	0				
1390	86	0				
1390	88	0				
1390	92	0				
1390	94	0				
1390	98	0				
1390	100	0				
1390	104	0				
1390	108	0				
1390	110	1				
1390	113	0				
1390	117	0				
1390	119	0				
1390	121	0				
1390	125	0				
1390	127	1				
1390	130	0				
1390	134	0				
1390	138	0				
1390	142	0				
1390	144	1				
1390	147	1				
1390	150	0				
1209	42	0				
1209	46	0				
1209	48	0				
1209	50	0				
1209	52	1				
1209	55	0				
1209	59	0				
1209	61	0				
1209	65	1				
1209	68	0				
1209	72	0				
1209	74	0				
1209	76	0				
1209	78	1				
1209	81	0				
1209	83	0				
1209	87	0				
1209	93	0				
1209	95	0				
1209	99	0				
1209	101	0				
1209	105	0				
1209	107	0				
1209	111	0				
1209	113	0				
1209	117	0				
1209	121	0				
1209	125	0				
1209	129	0				
1209	133	1				
1209	136	1				
1209	139	0				
1209	141	1				
1209	144	0				
1209	148	0				
1209	150	0				
1209	154	1				
1209	157	0				
1209	161	1				
1209	164	0				
1209	168	0				
1209	170	1				
1209	173	0				
1209	177	0				
1209	181	0				
1209	183	0				
1097	93	0				
1097	97	1				
1097	100	0				
1097	104	0				
1097	108	1				
1097	111	1				
1097	114	0				
1097	118	0				
1097	120	0				
1097	124	0				
1097	128	0				
1097	132	0				
1097	136	0				
1097	140	0				
1097	144	0				
1097	148	0				
1097	150	0				
1097	152	0				
1097	156	1				
1097	159	0				
1097	163	0				
1097	167	0				
1097	169	0				
1097	171	1				
1097	174	0				
1097	176	0				
1097	178	0				
1097	182	0				
1097	184	0				
1097	186	0				
1097	190	1				
1097	193	0				
1097	195	1				
1097	198	0				
1097	202	0				
1097	204	0				
1097	208	0				
1097	210	0				
922	73	0				
922	75	0				
922	79	0				
922	83	0				
922	87	0				
922	91	0				
922	93	0				
922	95	0				
922	97	0				
922	99	0				
922	101	0				
922	103	1				
922	106	0				
922	108	0				
922	110	0				
922	112	1				
922	115	0				
922	117	0				
922	119	0				
922	123	0				
922	127	1				
922	130	0				
922	132	0				
922	136	0				
922	140	0				
922	142	0				
816	21	0				
816	23	1				
816	26	1				
816	29	0				
816	31	1				
816	34	1				
816	37	0				
816	41	0				
816	43	0				
816	45	0				
816	49	1				
816	52	0				
816	56	0				
816	58	0				
816	62	0				
816	66	0				
816	70	0				
816	74	0				
816	78	0				
816	80	0				
816	82	1				
816	85	0				
816	87	0				
816	89	0				
816	91	1				
816	94	1				
816	97	1				
816	100	0				
816	104	0				
816	108	0				
816	112	1				
816	115	0				
816	119	0				
816	123	0				
816	127	0				
816	129	0				
816	133	0				
816	135	0				
816	139	0				
816	143	0				
816	147	0				
816	149	0				
816	153	0				
816	157	0				
816	159	0				
816	163	0				
816	165	0				
658	94	0				
658	98	0				
658	100	0				
658	102	0				
658	106	0				
658	108	0				
658	110	0				
658	112	0				
658	116	0				
658	120	0				
658	124	0				
658	126	0				
658	130	0				
658	134	1				
658	137	0				
658	141	0				
658	145	1				
658	148	0				
658	152	0				
658	156	0				
658	158	0				
658	160	1				
658	163	1				
658	166	1				
658	169	0				
658	173	0				
658	175	0				
658	177	1				
658	180	0				
658	182	1				
658	185	0				
658	187	0				
658	189	0				
658	191	0				
658	193	0				
658	197	0				
658	199	0				
658	203	0				
658	207	0				
658	211	0				
658	215	0				
658	219	0				
658	221	0				
658	223	0				
658	227	0				
658	231	1				
658	234	0				
658	238	1				
658	241	0				
658	243	0				
658	247	0				
658	251	0				
658	253	1				
658	256	0				
658	260	0				
658	264	0				
658	268	0				
658	272	0				
658	276	0				
658	280	1				
658	283	0				
658	287	1				
658	290	0				
658	294	0				
658	298	0				
658	302	1				
658	305	0				
658	309	0				
658	311	0				
658	313	0				
658	315	0				
658	319	0				
658	321	0				
658	323	0				
658	327	0				
658	331	0				
658	335	1				
658	338	0				
658	342	0				
658	346	0				
658	348	0				
658	352	0				
658	356	0				
658	358	0				
658	362	0				
658	364	1				
658	367	0				
658	371	0				
658	375	1				
658	378	0				
658	382	0				
658	388	0				
658	390	0				
658	394	1				
658	397	0				
658	401	0				
473	59	0				
473	61	1				
473	64	0				
473	66	1				
473	69	1				
473	72	0				
473	74	1				
473	77	0				
473	79	1				
473	82	0				
473	84	0				
473	88	0				
473	96	0				
473	100	0				
473	102	0				
473	106	0				
473	108	0				
473	112	0				
473	116	0				
473	120	0				
473	124	0				
473	126	1				
473	129	0				
473	131	0				
473	133	0				
473	135	1				
473	138	1				
473	141	0				
473	143	0				
473	147	0				
473	151	0				
473	155	0				
473	159	0				
473	161	1				
473	164	0				
473	168	0				
473	170	0				
473	174	0				
473	178	0				
473	180	1				
473	183	0				
473	185	0				
473	189	0				
473	193	1				
473	196	0				
473	200	0				
473	204	0				
322	90	0				
322	94	0				
322	98	0				
322	100	0				
322	102	0				
322	106	0				
322	108	0				
322	110	1				
322	113	1				
322	116	0				
322	120	0				
322	122	0				
322	124	0				
322	126	0				
322	128	0				
322	132	0				
322	136	0				
322	140	0				
322	144	0				
322	146	0				
322	150	0				
322	154	0				
322	158	1				
322	161	0				
322	163	0				
322	165	0				
322	169	0				
322	171	0				
322	173	0				
322	177	0				
322	181	0				
322	185	1				
322	188	0				
322	192	0				
322	196	0				
322	198	0				
322	200	0				
322	204	0				
322	206	0				
322	208	0				
322	212	0				
322	214	0				
322	218	0				
322	220	0				
322	222	0				
322	224	0				
322	226	0				
322	228	1				
322	231	0				
322	235	0				
322	237	0				
322	241	1				
322	244	0				
322	248	0				
322	250	0				
322	252	0				
322	256	0				
322	258	1				
322	261	0				
322	263	0				
322	267	1				
322	270	0				
322	272	0				
322	274	0				
322	278	0				
322	280	0				
322	284	0				
322	288	0				
322	290	0				
322	294	0				
322	298	1				
322	301	1				
322	304	0				
322	306	1				
322	309	0				
322	313	0				
322	315	0				
322	317	0				
322	319	1				
322	322	0				
322	324	0				
322	328	1				
322	331	0				
322	335	0				
322	337	0				
322	341	0				
322	345	0				
322	347	0				
322	349	0				
322	351	0				
322	355	0				
322	359	0				
322	361	0				
322	365	0				
136	76	0				
136	78	0				
136	82	0				
136	84	0				
136	86	0				
136	90	0				
136	92	0				
136	96	0				
136	100	0				
136	104	0				
136	108	0				
136	110	0				
136	114	1				
136	117	1				
136	120	0				
136	124	0				
136	126	0				
136	128	0				
136	132	0				
136	136	0				
136	140	1				
136	143	0				
136	147	0				
136	151	1				
136	154	0				
136	156	0				
136	160	0				
136	162	0				
136	164	1				
136	167	0				
136	169	0				
136	173	1				
136	176	1				
136	179	0				
136	183	0				
136	185	0				
136	189	0				
136	191	0				
136	195	0				
136	199	0				
136	201	0				
136	203	0				
136	207	1				
136	210	0				
136	214	0				
136	216	0				
136	220	1				
136	223	1				
136	226	0				
136	228	1				
136	231	0				
136	233	0				
136	235	1				
136	238	0				
136	242	0				
136	246	1				
136	249	0				
136	253	0				
136	255	0				
136	257	0				
136	259	0				
136	261	0				
136	263	0				
136	267	0				
136	271	0				
136	273	0				
136	275	0				
136	279	0				
136	283	0				
136	285	0				
136	287	0				
136	291	0				
136	295	0				
136	299	1				
136	302	0				
136	304	1				
136	307	0				
136	309	0				
136	311	0				
136	313	1				
136	316	0				
136	318	0				
